instrument_type	expiry	tick_size	name	lot_size	tradingsymbol	instrument_token	strike	exchange	segment	exchange_token	last_price
EQ		0.01	UTIAMC - UTINEXT50	1	UTINEXT50-BL	5498625	0	NSE	NSE	21479	0
EQ		0.01	UTIAMC - UTINEXT50	1	UTINEXT50	5498369	0	NSE	NSE	21478	0
EQ		0.05	SECURITY INTELL SERVICES	1	SIS	5504257	0	NSE	NSE	21501	0
EQ		0.05	VEDANTA	1	VEDL-P1	5503745	0	NSE	NSE	21499	0
EQ		0.05	COCHIN SHIPYARD	1	COCHINSHIP-BE	5508609	0	NSE	NSE	21518	0
EQ		0.05	COCHIN SHIPYARD	1	COCHINSHIP	5506049	0	NSE	NSE	21508	0
EQ		0.01	UNS RED NCD 9.25% SR. I	1	SREIBNPNCD-NO	5509377	0	NSE	NSE	21521	0
EQ		0.01	UNS RED NCD 9.30% SR. II	1	SREIBNPNCD-NP	5509889	0	NSE	NSE	21523	0
EQ		0.01	UNS RED NCD 9.40% SR. V	1	SREIBNPNCD-NS	5511425	0	NSE	NSE	21529	0
EQ		0.01	UNS RED NCD 9.50% SR. VII	1	SREIBNPNCD-NU	5512449	0	NSE	NSE	21533	0
EQ		0.01	UNS RED NCD SR. IX	1	SREIBNPNCD-NW	5513473	0	NSE	NSE	21537	0
EQ		0.05	SHANTHI GEARS	1	SHANTIGEAR	787969	0	NSE	NSE	3078	0
EQ		0	NIFTY 100	0	NIFTY 100	260617	0	NSE	NSE-INDICES	1018	0
EQ		0	NIFTY 100	0	NIFTY 100	260617	0	NSE	INDICES	1018	0
EQ		0	CPSE INDEX	0	CPSE INDEX	258313	0	NSE	NSE-INDICES	1009	0
EQ		0	CPSE INDEX	0	CPSE INDEX	258313	0	NSE	INDICES	1009	0
EQ		0	NIFTY AUTO	0	NIFTY AUTO	263433	0	NSE	NSE-INDICES	1029	0
EQ		0	NIFTY AUTO	0	NIFTY AUTO	263433	0	NSE	INDICES	1029	0
EQ		0.05	20 MICRONS	1	20MICRONS-BE	4332801	0	NSE	NSE	16925	0
EQ		0	NIFTY PHARMA	0	NIFTY PHARMA	262409	0	NSE	NSE-INDICES	1025	0
EQ		0	NIFTY PHARMA	0	NIFTY PHARMA	262409	0	NSE	INDICES	1025	0
EQ		0	NIFTY COMMODITIES	0	NIFTY COMMODITIES	257289	0	NSE	NSE-INDICES	1005	0
EQ		0	NIFTY COMMODITIES	0	NIFTY COMMODITIES	257289	0	NSE	INDICES	1005	0
EQ		0.05	20 MICRONS	1	20MICRONS	4331777	0	NSE	NSE	16921	0
EQ		0.05	ADITYA BIRLA CAPITAL	1	ABCAPITAL-BE	5534209	0	NSE	NSE	21618	0
EQ		0.05	ADITYA BIRLA CAPITAL	1	ABCAPITAL-BL	5533953	0	NSE	NSE	21617	0
EQ		0.05	ADITYA BIRLA CAPITAL	1	ABCAPITAL	5533185	0	NSE	NSE	21614	0
EQ		0	NIFTY50 TR 2X LEV	0	NIFTY50 TR 2X LEV	259337	0	NSE	NSE-INDICES	1013	0
EQ		0	NIFTY50 TR 2X LEV	0	NIFTY50 TR 2X LEV	259337	0	NSE	INDICES	1013	0
EQ		0.05	APEX FROZEN FOODS	1	APEX-BE	5536513	0	NSE	NSE	21627	0
EQ		0.05	APEX FROZEN FOODS	1	APEX-BL	5536257	0	NSE	NSE	21626	0
EQ		0.05	APEX FROZEN FOODS	1	APEX	5535489	0	NSE	NSE	21623	0
EQ		0.05	GEEKAY WIRES	1	GEEKAYWIRE-SM	5527553	0	NSE	NSE	21592	0
EQ		0	NIFTY FMCG	0	NIFTY FMCG	261897	0	NSE	NSE-INDICES	1023	0
EQ		0	NIFTY FMCG	0	NIFTY FMCG	261897	0	NSE	INDICES	1023	0
EQ		0	NIFTY50 PR 2X LEV	0	NIFTY50 PR 2X LEV	258825	0	NSE	NSE-INDICES	1011	0
EQ		0	NIFTY50 PR 2X LEV	0	NIFTY50 PR 2X LEV	258825	0	NSE	INDICES	1011	0
EQ		0	NIFTY INFRA	0	NIFTY INFRA	261385	0	NSE	NSE-INDICES	1021	0
EQ		0	NIFTY INFRA	0	NIFTY INFRA	261385	0	NSE	INDICES	1021	0
EQ		0	NIFTY JUNIOR	0	NIFTY JUNIOR	260361	0	NSE	NSE-INDICES	1017	0
EQ		0	NIFTY JUNIOR	0	NIFTY JUNIOR	260361	0	NSE	INDICES	1017	0
EQ		0	NIFTY SMALL 100	0	NIFTY SMALL 100	264201	0	NSE	NSE-INDICES	1032	0
EQ		0	NIFTY SMALL 100	0	NIFTY SMALL 100	264201	0	NSE	INDICES	1032	0
EQ		0	NI15	0	NI15	258569	0	NSE	NSE-INDICES	1010	0
EQ		0	NI15	0	NI15	258569	0	NSE	INDICES	1010	0
EQ		0	NIFTY 200	0	NIFTY 200	264457	0	NSE	NSE-INDICES	1033	0
EQ		0	NIFTY 200	0	NIFTY 200	264457	0	NSE	INDICES	1033	0
EQ		0	NIFTY 50	0	NIFTY 50	256265	0	NSE	NSE-INDICES	1001	0
EQ		0	NIFTY 50	0	NIFTY 50	256265	0	NSE	INDICES	1001	0
EQ		0	INDIA VIX	0	INDIA VIX	264969	0	NSE	NSE-INDICES	1035	0
EQ		0	INDIA VIX	0	INDIA VIX	264969	0	NSE	INDICES	1035	0
EQ		0	LIX 15	0	LIX 15	258057	0	NSE	NSE-INDICES	1008	0
EQ		0	LIX 15	0	LIX 15	258057	0	NSE	INDICES	1008	0
EQ		0	NIFTY MNC	0	NIFTY MNC	262153	0	NSE	NSE-INDICES	1024	0
EQ		0	NIFTY MNC	0	NIFTY MNC	262153	0	NSE	INDICES	1024	0
EQ		0	NV20	0	NV20	265481	0	NSE	NSE-INDICES	1037	0
EQ		0	NV20	0	NV20	265481	0	NSE	INDICES	1037	0
EQ		0	NIFTY BANK	0	NIFTY BANK	260105	0	NSE	NSE-INDICES	1016	0
EQ		0	NIFTY BANK	0	NIFTY BANK	260105	0	NSE	INDICES	1016	0
EQ		0	NIFTY SERV SECTOR	0	NIFTY SERV SECTOR	263177	0	NSE	NSE-INDICES	1028	0
EQ		0	NIFTY SERV SECTOR	0	NIFTY SERV SECTOR	263177	0	NSE	INDICES	1028	0
EQ		0	NIFTY50 PR 1X INV	0	NIFTY50 PR 1X INV	259081	0	NSE	NSE-INDICES	1012	0
EQ		0	NIFTY50 PR 1X INV	0	NIFTY50 PR 1X INV	259081	0	NSE	INDICES	1012	0
EQ		0	NIFTY MIDCAP 100	0	NIFTY MIDCAP 100	256777	0	NSE	NSE-INDICES	1003	0
EQ		0	NIFTY MIDCAP 100	0	NIFTY MIDCAP 100	256777	0	NSE	INDICES	1003	0
EQ		0	NIFTY PSU BANK	0	NIFTY PSU BANK	262921	0	NSE	NSE-INDICES	1027	0
EQ		0	NIFTY PSU BANK	0	NIFTY PSU BANK	262921	0	NSE	INDICES	1027	0
EQ		0	NIFTY50 TR 1X INV	0	NIFTY50 TR 1X INV	259593	0	NSE	NSE-INDICES	1014	0
EQ		0	NIFTY50 TR 1X INV	0	NIFTY50 TR 1X INV	259593	0	NSE	INDICES	1014	0
EQ		0	NIFTY ENERGY	0	NIFTY ENERGY	261641	0	NSE	NSE-INDICES	1022	0
EQ		0	NIFTY ENERGY	0	NIFTY ENERGY	261641	0	NSE	INDICES	1022	0
EQ		0	NIFTY MEDIA	0	NIFTY MEDIA	263945	0	NSE	NSE-INDICES	1031	0
EQ		0	NIFTY MEDIA	0	NIFTY MEDIA	263945	0	NSE	INDICES	1031	0
EQ		0	NIFTY METAL	0	NIFTY METAL	263689	0	NSE	NSE-INDICES	1030	0
EQ		0	NIFTY METAL	0	NIFTY METAL	263689	0	NSE	INDICES	1030	0
EQ		0	NIFTY REALTY	0	NIFTY REALTY	261129	0	NSE	NSE-INDICES	1020	0
EQ		0	NIFTY REALTY	0	NIFTY REALTY	261129	0	NSE	INDICES	1020	0
EQ		0	HANGSENG BEES-NAV	0	HANGSENG BEES-NAV	264713	0	NSE	NSE-INDICES	1034	0
EQ		0	HANGSENG BEES-NAV	0	HANGSENG BEES-NAV	264713	0	NSE	INDICES	1034	0
EQ		0	NIFTY FIN SERVICE	0	NIFTY FIN SERVICE	257801	0	NSE	NSE-INDICES	1007	0
EQ		0	NIFTY FIN SERVICE	0	NIFTY FIN SERVICE	257801	0	NSE	INDICES	1007	0
EQ		0	NIFTY50 DIV POINT	0	NIFTY50 DIV POINT	265225	0	NSE	NSE-INDICES	1036	0
EQ		0	NIFTY50 DIV POINT	0	NIFTY50 DIV POINT	265225	0	NSE	INDICES	1036	0
EQ		0	NIFTY IT	0	NIFTY IT	259849	0	NSE	NSE-INDICES	1015	0
EQ		0	NIFTY IT	0	NIFTY IT	259849	0	NSE	INDICES	1015	0
EQ		0	NIFTY CONSUMPTION	0	NIFTY CONSUMPTION	257545	0	NSE	NSE-INDICES	1006	0
EQ		0	NIFTY CONSUMPTION	0	NIFTY CONSUMPTION	257545	0	NSE	INDICES	1006	0
EQ		0.05	SERVOTECH POWER SYS	1	SERVOTECH-SM	5529345	0	NSE	NSE	21599	0
EQ		0.05	VISU INTERNATIONAL	1	VISUINTL-BZ	5537281	0	NSE	NSE	21630	0
EQ		0.05	AARVEE DEN. & EXP.	1	AARVEEDEN-BL	3526145	0	NSE	NSE	13774	0
EQ		0.05	ABAN OFFSHORE	1	ABAN	2561	0	NSE	NSE	10	0
EQ		0.05	ADITYA BIRLA FASHION & RT	1	ABFRL-BE	7708673	0	NSE	NSE	30112	0
EQ		0.05	ADITYA BIRLA FASHION & RT	1	ABFRL	7707649	0	NSE	NSE	30108	0
EQ		0.05	ABG SHIPYARD	1	ABGSHIP-BE	3714561	0	NSE	NSE	14510	0
EQ		0.05	ACCELYA KALE SOLUTION	1	ACCELYA-BL	3207937	0	NSE	NSE	12531	0
EQ		0.05	ACROPETAL TECH	1	ACROPETAL	5627905	0	NSE	NSE	21984	0
EQ		0.05	ADANI ENTERPRISES	1	ADANIENT	6401	0	NSE	NSE	25	0
EQ		0.05	ADANI POWER	1	ADANIPOWER-BE	4452353	0	NSE	NSE	17392	0
EQ		0.05	AGARWAL INDS CORP	1	AGARIND-BL	869889	0	NSE	NSE	3398	0
EQ		0.05	ARTEM GLOBAL LIFE SC	1	AGLSL-BE	5460225	0	NSE	NSE	21329	0
EQ		0.05	ARTEM GLOBAL LIFE SC	1	AGLSL-BL	5459969	0	NSE	NSE	21328	0
EQ		0.05	ARTEM GLOBAL LIFE SC	1	AGLSL	5459201	0	NSE	NSE	21325	0
EQ		0.05	AGRI-TECH (INDIA)	1	AGRITECH-BE	2835457	0	NSE	NSE	11076	0
EQ		0.05	ASIAN HOTELS (WEST)	1	AHLWEST-BE	4958721	0	NSE	NSE	19370	0
EQ		0.05	ASIAN HOTELS (WEST)	1	AHLWEST-BL	4958465	0	NSE	NSE	19369	0
EQ		0.05	ALICON CASTALLOY	1	ALICON-BE	3495169	0	NSE	NSE	13653	0
EQ		0.05	ALLSEC TECHNOLOGIES	1	ALLSEC	3020289	0	NSE	NSE	11798	0
EQ		0.05	ALPHA DRUG INDIA-DEPO	1	ALPHADRUG-BE	2090497	0	NSE	NSE	8166	0
EQ		0.05	AMAR REMEDIES	1	AMAR	3069697	0	NSE	NSE	11991	0
EQ		0.05	AMBIKA COTTON MILL	1	AMBIKCO	3899905	0	NSE	NSE	15234	0
EQ		0.05	AMFORGE INDUSTRIES	1	AMFORGEIND	29441	0	NSE	NSE	115	0
EQ		0.05	ANDHRA BANK	1	ANDHRABANK	2524673	0	NSE	NSE	9862	0
EQ		0.05	ANDHRA CEMENTS	1	ANDHRACEMT-BL	5228033	0	NSE	NSE	20422	0
EQ		0.05	ANTIFRICTION BEARING CORP	1	ANTFRIBEAR	38657	0	NSE	NSE	151	0
EQ		0.05	ANTARCTICA	1	ANTGRAPHIC-BE	2120961	0	NSE	NSE	8285	0
EQ		0.05	ANTARCTICA	1	ANTGRAPHIC-BL	3124481	0	NSE	NSE	12205	0
EQ		0.05	APCOTEX INDUSTRIES LIMITE	1	APCOTEXIND-BL	3124993	0	NSE	NSE	12207	0
EQ		0.05	APOLLO HOSPITALS ENTER. L	1	APOLLOHOSP-BL	3125505	0	NSE	NSE	12209	0
EQ		0.05	RAJDARSHAN INDUSTRIES	1	ARENTERP-BE	2431745	0	NSE	NSE	9499	0
EQ		0.05	ARIHANT SUPERSTRUCT	1	ARIHANTSUP-BL	5164545	0	NSE	NSE	20174	0
EQ		0.05	ARO GRANITE IND.	1	AROGRANITE-BL	3727361	0	NSE	NSE	14560	0
EQ		0.05	ARROW TEXTILES	1	ARROWTEX	4404481	0	NSE	NSE	17205	0
EQ		0.05	ARSS INFRA PROJ.	1	ARSSINFRA	4659713	0	NSE	NSE	18202	0
EQ		0.05	ARVIND	1	ARVIND-BL	3126785	0	NSE	NSE	12214	0
EQ		0.05	ARVIND SMARTSPACES	1	ARVSMART-BL	2678785	0	NSE	NSE	10464	0
EQ		0.05	AUTOMOTIVE STAMPINGS & AS	1	ASAL	2722305	0	NSE	NSE	10634	0
EQ		0.05	ASIAN ELECTRONICS	1	ASIANELEC	58369	0	NSE	NSE	228	0
EQ		0.05	ASIAN GRANITO IND.	1	ASIANTILES-BL	3812353	0	NSE	NSE	14892	0
EQ		0.05	ASPINWALL & CO	1	ASPINWALL	4421121	0	NSE	NSE	17270	0
EQ		0.05	ASSAM COMPANY INDIA	1	ASSAMCO-BE	1872897	0	NSE	NSE	7316	0
EQ		0.05	ASSAM COMPANY INDIA	1	ASSAMCO	63489	0	NSE	NSE	248	0
EQ		0.05	ASTRA MICROWAVE	1	ASTRAMICRO	2974209	0	NSE	NSE	11618	0
EQ		0.05	ASTRAZENECA PHARMA IND LT	1	ASTRAZEN-BE	1447425	0	NSE	NSE	5654	0
EQ		0.05	ATLANTA	1	ATLANTA-BE	3476993	0	NSE	NSE	13582	0
EQ		0.05	ATUL	1	ATUL-BE	1305857	0	NSE	NSE	5101	0
EQ		0.05	ATUL AUTO	1	ATULAUTO-BE	7686913	0	NSE	NSE	30027	0
EQ		0.05	AU SMALL FINANCE BANK	1	AUBANK-BE	5437953	0	NSE	NSE	21242	0
EQ		0.05	AUTOMOTIVE AXLES	1	AUTOAXLES	71169	0	NSE	NSE	278	0
EQ		0.05	AUTOLINE INDUSTRIES	1	AUTOIND	3611137	0	NSE	NSE	14106	0
EQ		0.05	AVADH SUG & ENERGY	1	AVADHSUGAR-BL	5480705	0	NSE	NSE	21409	0
EQ		0.05	AVADH SUG & ENERGY	1	AVADHSUGAR	5479937	0	NSE	NSE	21406	0
EQ		0.05	AVENTUS BUILDCON	1	AVENTUS-IT	2669569	0	NSE	NSE	10428	0
EQ		0.05	AXISCADES ENGG TECH	1	AXISCADES	2415617	0	NSE	NSE	9436	0
EQ		0.05	AYM SYNTEX	1	AYMSYNTEX-BL	2633729	0	NSE	NSE	10288	0
EQ		0.05	AYM SYNTEX	1	AYMSYNTEX	2632961	0	NSE	NSE	10285	0
EQ		0.05	BAJAJ FINSERV	1	BAJAJFINSV-BE	4269825	0	NSE	NSE	16679	0
EQ		0.05	BAJAJ HOLDINGS & INVS	1	BAJAJHLDNG-BE	1433857	0	NSE	NSE	5601	0
EQ		0.05	BALKRISHNA IND.	1	BALKRISIND-BL	3372545	0	NSE	NSE	13174	0
EQ		0.05	BANNARI AMMAN SUGARS	1	BANARISUG	89601	0	NSE	NSE	350	0
EQ		0.05	BANSWARA SYNTEX	1	BANSWRAS-BL	3715585	0	NSE	NSE	14514	0
EQ		0.05	BASF INDIA	1	BASF-BL	3135233	0	NSE	NSE	12247	0
EQ		0.05	BANNARI AM SPIN MILL	1	BASML-BL	3135489	0	NSE	NSE	12248	0
EQ		0.05	BANNARI AM SPIN MILL	1	BASML	3080705	0	NSE	NSE	12034	0
EQ		0.05	BHARAT BIJLEE	1	BBL	3522817	0	NSE	NSE	13761	0
EQ		0.05	BELLARYSTEELS-ROLLSETT	1	BELLARYSTL-BE	2517249	0	NSE	NSE	9833	0
EQ		0.05	BHANSALI ENG. POLYMERS LT	1	BEPL	107265	0	NSE	NSE	419	0
EQ		0.05	BF UTILITIES	1	BFUTILITIE	3729153	0	NSE	NSE	14567	0
EQ		0.05	BHAGYANAGAR PRO	1	BHAGYAPROP-BE	5462017	0	NSE	NSE	21336	0
EQ		0.05	BHALCHANDRAM CLOTHING	1	BHALCHANDR-IT	2556161	0	NSE	NSE	9985	0
EQ		0.05	BHARAT FIN INCLUSION	1	BHARATFIN-BE	4996353	0	NSE	NSE	19517	0
EQ		0.05	BHARAT FIN INCLUSION	1	BHARATFIN-BL	4996097	0	NSE	NSE	19516	0
EQ		0.05	BHARATI DEF & INFRA	1	BHARATIDIL-BE	2986497	0	NSE	NSE	11666	0
EQ		0.05	BHARAT WIRE ROPES	1	BHARATWIRE-BE	4141569	0	NSE	NSE	16178	0
EQ		0.05	BHARAT WIRE ROPES	1	BHARATWIRE	4127489	0	NSE	NSE	16123	0
EQ		0.05	BHUSHAN STEEL	1	BHUSANSTL	114433	0	NSE	NSE	447	0
EQ		0.05	BIHARCAUSTIC-ROLL SETT	1	BIHARCAUST-BE	2386433	0	NSE	NSE	9322	0
EQ		0.05	BIL ENERGY SYSTEMS	1	BILENERGY-BE	5523201	0	NSE	NSE	21575	0
EQ		0.05	BIL ENERGY SYSTEMS	1	BILENERGY-BL	5522945	0	NSE	NSE	21574	0
EQ		0.05	BIOCON	1	BIOCON-BE	2912257	0	NSE	NSE	11376	0
EQ		0.05	BIOCON	1	BIOCON-BL	3339009	0	NSE	NSE	13043	0
EQ		0.05	BIRLA CABLE	1	BIRLACABLE	122113	0	NSE	NSE	477	0
EQ		0.05	BIRLA CORPORATION	1	BIRLACORPN-BE	1592833	0	NSE	NSE	6222	0
EQ		0.05	BLISS GVS PHARMA	1	BLISSGVS	4931841	0	NSE	NSE	19265	0
EQ		0.05	BPL	1	BPL-BE	1321729	0	NSE	NSE	5163	0
EQ		0.05	BSE	1	BSE-BE	5014785	0	NSE	NSE	19589	0
EQ		0.05	BSL	1	BSL-BE	2215169	0	NSE	NSE	8653	0
EQ		0.05	ADITYBIRLA SL GOLD ETF-GR	1	BSLGOLDETF	6093825	0	NSE	NSE	23804	0
EQ		0.05	BURNPUR CEMENT	1	BURNPUR-BL	3890433	0	NSE	NSE	15197	0
EQ		0.05	BTRFLY GANDHI APPL	1	BUTTERFLY-BE	698369	0	NSE	NSE	2728	0
EQ		0.05	BARAK VALLEY CEM.	1	BVCL-BL	3859457	0	NSE	NSE	15076	0
EQ		0.05	CABOT INDIA	1	CABOTINDIA	1186049	0	NSE	NSE	4633	0
EQ		0.05	C&C CONST.	1	CANDC	3666945	0	NSE	NSE	14324	0
EQ		0.05	CAPITAL FIRST	1	CAPF-BE	3904769	0	NSE	NSE	15253	0
EQ		0.05	CAPITAL TRUST	1	CAPTRUST-BE	4979457	0	NSE	NSE	19451	0
EQ		0.05	CARE RATINGS	1	CARERATING-BE	7453953	0	NSE	NSE	29117	0
EQ		0.05	CARRIER AIRCON DEPO	1	CARRIERAIR-BE	1789185	0	NSE	NSE	6989	0
EQ		0.05	CONS. CONST. CONSORT	1	CCCL-BE	3838977	0	NSE	NSE	14996	0
EQ		0.05	CABLE CORPORATION-DEPO	1	CCI-BE	2112257	0	NSE	NSE	8251	0
EQ		0.05	CCL PRODUCTS (I)	1	CCL-BL	3145473	0	NSE	NSE	12287	0
EQ		0.05	CEAT	1	CEATLTD	3905025	0	NSE	NSE	15254	0
EQ		0.05	CELESTIAL BIOLABS	1	CELESTIAL	3784449	0	NSE	NSE	14783	0
EQ		0.05	CENTAK CHEMICALS	1	CENTAKCHEM-BE	2005505	0	NSE	NSE	7834	0
EQ		0.05	CENTRAL BANK OF INDIA	1	CENTRALBK	3812865	0	NSE	NSE	14894	0
EQ		0.05	CENTURY PLYBOARDS (I)	1	CENTURYPLY-BL	3407105	0	NSE	NSE	13309	0
EQ		0.05	CEREBRA INT TECH	1	CEREBRAINT	7683073	0	NSE	NSE	30012	0
EQ		0.05	CESC	1	CESC	160769	0	NSE	NSE	628	0
EQ		0.05	CKP PRODUCTS	1	CKPPRODUCT-SM	5300481	0	NSE	NSE	20705	0
EQ		0.05	CLARIANT CHEMICALS (INDIA	1	CLNINDIA-BE	1642241	0	NSE	NSE	6415	0
EQ		0.05	CLARIANT CHEMICALS (INDIA	1	CLNINDIA	183041	0	NSE	NSE	715	0
EQ		0.05	C.MAHENDRA EXPORTS	1	CMAHENDRA-BZ	2732801	0	NSE	NSE	10675	0
EQ		0.05	CIL NOVA PETROCHEM	1	CNOVAPETRO-BE	8152833	0	NSE	NSE	31847	0
EQ		0.05	CIL NOVA PETROCHEM	1	CNOVAPETRO	8151809	0	NSE	NSE	31843	0
EQ		0.05	COAL INDIA	1	COALINDIA-BE	5216769	0	NSE	NSE	20378	0
EQ		0.05	COAL INDIA	1	COALINDIA	5215745	0	NSE	NSE	20374	0
EQ		0.05	COCHIN SHIPYARD	1	COCHINSHIP-BL	5508353	0	NSE	NSE	21517	0
EQ		0.05	CONSO. FIN. & HOLD.	1	CONSOFINVT-BL	3151105	0	NSE	NSE	12309	0
EQ		0.05	CORE EDUCATION & TECH	1	COREEDUTEC-BE	3747329	0	NSE	NSE	14638	0
EQ		0.05	CORE EDUCATION & TECH	1	COREEDUTEC-BL	3747073	0	NSE	NSE	14637	0
EQ		0.05	COX & KINGS	1	COX&KINGS-BE	4559361	0	NSE	NSE	17810	0
EQ		0.05	COX & KINGS	1	COX&KINGS-BL	4559105	0	NSE	NSE	17809	0
EQ		0.05	CRANES SOFTWARE INTL	1	CRANESSOFT-BL	3152129	0	NSE	NSE	12313	0
EQ		0.05	CRANES SOFTWARE INTL	1	CRANESSOFT	2972161	0	NSE	NSE	11610	0
EQ		0.05	CREATIVE EYE	1	CREATIVEYE	2402305	0	NSE	NSE	9384	0
EQ		0.05	CREST ANIMATION STUDIOS L	1	CRESTANI	193025	0	NSE	NSE	754	0
EQ		0.05	CYBERTECH SYSTEMS & SOFTW	1	CYBERTECH	1549057	0	NSE	NSE	6051	0
EQ		0.05	CYIENT	1	CYIENT-BL	3196673	0	NSE	NSE	12487	0
EQ		0.05	LT FOODS	1	DAAWAT	3536897	0	NSE	NSE	13816	0
EQ		0.05	DABUR INDIA	1	DABUR	197633	0	NSE	NSE	772	0
EQ		0.05	DSJ COMMUNICATIONS	1	DALALSTCOM	199169	0	NSE	NSE	778	0
EQ		0.05	DATAPROINFO - ROLL SETT	1	DATAPROINF-BE	2160129	0	NSE	NSE	8438	0
EQ		0.05	D B REALTY	1	DBREALTY-BE	4640769	0	NSE	NSE	18128	0
EQ		0.05	DB (INT) STOCK BROKERS	1	DBSTOCKBRO	7963393	0	NSE	NSE	31107	0
EQ		0.05	DCB BANK	1	DCBBANK	3513601	0	NSE	NSE	13725	0
EQ		0.05	DCM	1	DCM-BE	1874689	0	NSE	NSE	7323	0
EQ		0.05	DCM DAEWOO MOTORS	1	DCMDAEWOO-BE	2140417	0	NSE	NSE	8361	0
EQ		0.05	DCM FINANCIAL SERVICES LT	1	DCMFINSERV-BL	3089409	0	NSE	NSE	12068	0
EQ		0.05	DCW	1	DCW-BE	1739521	0	NSE	NSE	6795	0
EQ		0.05	DELTA CORP	1	DELTACORP-BE	3852289	0	NSE	NSE	15048	0
EQ		0.05	DENA BANK	1	DENABANK	1187329	0	NSE	NSE	4638	0
EQ		0.05	DHANUKA AGRITECH	1	DHANUKA-BE	6249729	0	NSE	NSE	24413	0
EQ		0.05	DHANUKA AGRITECH	1	DHANUKA-BL	6249473	0	NSE	NSE	24412	0
EQ		0.01	SEC RED NCD 9.20% SR. 4B	1	DHFL-N8	4683777	0	NSE	NSE	18296	0
EQ		0.01	SEC RED NCD 9.15% SR. 2B	1	DHFL-NN	4733697	0	NSE	NSE	18491	0
EQ		0.01	SEC RED NCD 9.05% SR. 3A	1	DHFL-NO	4734209	0	NSE	NSE	18493	0
EQ		0.05	DIC INDIA	1	DICIND-BL	3156993	0	NSE	NSE	12332	0
EQ		0.05	DISH TV INDIA	1	DISHTV-BE	3722241	0	NSE	NSE	14540	0
EQ		0.05	DIVI'S LABORATORIES	1	DIVISLAB-BE	3604225	0	NSE	NSE	14079	0
EQ		0.05	DOLPHIN OFF. ENT IND	1	DOLPHINOFF	3501569	0	NSE	NSE	13678	0
EQ		0.05	DHUNSERI PETROCHEM	1	DPL-BL	3895553	0	NSE	NSE	15217	0
EQ		0.05	DR. DATSONS LABS	1	DRDATSONS-BL	6119681	0	NSE	NSE	23905	0
EQ		0.05	DREDGING CORP OF INDIA	1	DREDGECORP-BE	2886145	0	NSE	NSE	11274	0
EQ		0.05	DREDGING CORP OF INDIA	1	DREDGECORP-BL	3157761	0	NSE	NSE	12335	0
EQ		0.05	D S KULKARNI DEVELOPERS L	1	DSKULKARNI-BL	3158273	0	NSE	NSE	12337	0
EQ		0.05	D S KULKARNI DEVELOPERS L	1	DSKULKARNI	227073	0	NSE	NSE	887	0
EQ		0.05	DWARIKESH SUGAR IND	1	DWARKESH-BE	2987521	0	NSE	NSE	11670	0
EQ		0.05	DWARIKESH SUGAR IND	1	DWARKESH	2986753	0	NSE	NSE	11667	0
EQ		0.05	DYNEMIC PRODUCTS	1	DYNPRO-BL	5457153	0	NSE	NSE	21317	0
EQ		0.05	EASTERN SILK INDUSTRIES L	1	EASTSILK-BE	2500865	0	NSE	NSE	9769	0
EQ		0.01	ECL NCD 12% OPT II	1	ECLFINANCE-N6	1030401	0	NSE	NSE	4025	0
EQ		0.01	ECL NCD 0% OPT III	1	ECLFINANCE-N7	1030913	0	NSE	NSE	4027	0
EQ		0.01	ECL NCD 10.45% OPT II	1	ECLFINANCE-N9	1814785	0	NSE	NSE	7089	0
EQ		0.05	EMPEE DISTI.	1	EDL-BE	3863553	0	NSE	NSE	15092	0
EQ		0.05	EDUCOMP SOLUTIONS	1	EDUCOMP-BE	3371521	0	NSE	NSE	13170	0
EQ		0.01	SEC RED NCD 9.50% SR. I	1	EHFLNCD-N1	4569601	0	NSE	NSE	17850	0
EQ		0.05	EID PARRY INDIA	1	EIDPARRY-BL	3159553	0	NSE	NSE	12342	0
EQ		0.05	E-LAND APPAREL	1	ELAND-BE	3683073	0	NSE	NSE	14387	0
EQ		0.05	E-LAND APPAREL	1	ELAND	3682049	0	NSE	NSE	14383	0
EQ		0.05	ELECON ENG. CO.	1	ELECON-BL	3493377	0	NSE	NSE	13646	0
EQ		0.05	ELECON ENG. CO.	1	ELECON	3492609	0	NSE	NSE	13643	0
EQ		0.05	ELECTROTHERM (I)	1	ELECTHERM-BE	3814913	0	NSE	NSE	14902	0
EQ		0.05	ELNET TECH.	1	ELNET-BL	4496129	0	NSE	NSE	17563	0
EQ		0.05	ELPRO INTERNATIONAL	1	ELPROINTL-BE	2167809	0	NSE	NSE	8468	0
EQ		0.05	EMAMI	1	EMAMILTD-BL	3461377	0	NSE	NSE	13521	0
EQ		0.05	EMAMI	1	EMAMILTD	3460353	0	NSE	NSE	13517	0
EQ		0.05	EMCO	1	EMCO-BL	3353601	0	NSE	NSE	13100	0
EQ		0.05	EMKAY GLOBAL FIN SERV	1	EMKAY	3435777	0	NSE	NSE	13421	0
EQ		0.05	EQUITAS HOLDINGS	1	EQUITAS-BL	4314881	0	NSE	NSE	16855	0
EQ		0.05	ERA INFRA ENGINEERING	1	ERAINFRA-BL	3412225	0	NSE	NSE	13329	0
EQ		0.05	ERIS LIFESCIENCES	1	ERIS-BL	5416193	0	NSE	NSE	21157	0
EQ		0.05	ERIS LIFESCIENCES	1	ERIS	5415425	0	NSE	NSE	21154	0
EQ		0.05	ESCORTS FINANCE	1	ESCORTSFIN	246017	0	NSE	NSE	961	0
